stop_I,lat,lon,name,city_center
323,44.856172,-0.59068,Tivoli,1
324,44.881747,-0.630399,Le Vigean,0
325,44.896828,-0.740012,Métairie,0
326,44.931603,-0.545978,Petit Peyronnet,0
327,44.83895,-0.536225,La Paix,0
328,44.796028,-0.672732,Carnot,0
329,44.883447,-0.59756,Rue du Réduit,0
330,44.872898,-0.559404,Tourville,0
331,44.763689,-0.561256,La Générale,0
332,44.875772,-0.59021,Cimetière Nord (av Périé),0
333,44.799501,-0.623894,Collège Gérard Philipe,0
334,44.799731,-0.684988,Beauséjour,0
335,44.834389,-0.513013,Verts Coteaux,0
336,44.792859,-0.584824,Racine,0
337,44.886003,-0.678788,Gasquet,0
338,44.849247,-0.527866,St Romain,0
339,44.835273,-0.632701,Labatut,0
340,44.815024,-0.694525,Procession,0
341,44.827974,-0.560154,Peyronnet (côté Poste),1
342,44.954842,-0.498353,Paulin de Nole,0
343,44.76894,-0.602326,Barthès,0
344,44.772579,-0.712411,Fougnet,0
345,44.796474,-0.53259,Frères Lumière,0
346,44.815994,-0.542212,Noutary,0
347,44.89834,-0.746492,Puyo,0
348,44.862933,-0.654122,Antoune,0
349,44.832736,-0.613538,Cours d'Ornano,0
350,44.822847,-0.497817,Parc de l'Etoile,0
351,44.85615,-0.591629,Tivoli,1
352,44.895702,-0.731149,Lauba,0
353,44.779681,-0.658491,Arsonval,0
354,44.875947,-0.50237,Jean Cocteau,0
355,44.895859,-0.735078,Victor Hugo,0
356,44.78179,-0.607933,Lange,0
357,44.804972,-0.657365,Madran,0
358,44.832931,-0.523168,Rébédech,0
359,44.844177,-0.525749,Côte de Caumont,0
360,44.861733,-0.615392,Racine,0
361,44.799016,-0.598698,CREPS,0
362,44.883907,-0.676483,La Gravière,0
363,44.844302,-0.60957,Place Moscou,1
364,44.861667,-0.490797,Mirail,0
365,44.845967,-0.559736,Sabarots,1
366,44.895797,-0.735049,Victor Hugo,0
367,44.76858,-0.616979,Edouard Michel,0
368,44.840107,-0.516842,Castés,0
369,44.89946,-0.728242,Chemin du Roy,0
370,44.883307,-0.570346,Quarante Journaux,0
371,44.814625,-0.580617,Duplantier,1
372,44.826886,-0.678512,La Fontaine,0
373,44.789521,-0.714631,Romainville,0
374,44.857444,-0.585908,Poirson,1
375,44.863109,-0.510794,Rue de l'Amitié,0
376,44.870352,-0.565162,Latule,0
377,44.890631,-0.547965,Libre Service de Gros,0
378,44.781943,-0.57651,Mansencal,0
379,44.832778,-0.580001,Albret,1
380,44.866304,-0.637675,Jude,0
381,44.843239,-0.513567,Cornier,0
382,44.884833,-0.606244,La Hutte,0
383,44.82357,-0.619622,Rue de Paris,0
384,44.79173,-0.622583,Village 4,0
385,44.844309,-0.589364,Roger Allo,1
386,44.850839,-0.533059,Victor Hugo,0
387,44.817815,-0.631888,Montaigne,0
388,44.863011,-0.61792,Soubiras,0
389,44.838532,-0.621511,Mac Carthy,0
390,44.858607,-0.590063,Mandron,1
391,44.889991,-0.742841,Gelès,0
392,44.859678,-0.543601,Chantiers de la Garonne,0
393,44.820779,-0.565839,Pelleport,1
394,44.796274,-0.693533,Merle,0
395,44.763579,-0.556,Coin,0
396,44.820237,-0.519915,Cabannes,0
397,44.765447,-0.562089,Terrefort,0
398,44.870047,-0.592493,Avenue Ausone,0
399,44.857876,-0.494983,Desclaux,0
400,44.828307,-0.592558,Xaintrailles,1
401,44.815997,-0.503544,Vettiner,0
402,44.826575,-0.567499,Lafontaine,1
403,44.896958,-0.741251,Métairie,0
404,44.818733,-0.566127,Caserne Nansouty,1
405,44.787969,-0.604989,Les 3 Tours,0
406,44.798918,-0.546642,Le Dorat 2,0
407,44.835765,-0.554391,Rives,1
408,44.883988,-0.704684,COSEC,0
409,44.800866,-0.675783,Haut Livrac,0
410,44.84588,-0.598459,Pasteur,1
411,44.847486,-0.62689,Murat,0
412,44.861421,-0.586961,Grand Parc,1
413,44.852431,-0.4876,Domaine du Gay,0
414,44.769749,-0.578758,Bonnardel,0
415,44.842945,-0.599474,Jeu de Paume,1
416,44.766658,-0.580155,Anatole France,0
417,44.838297,-0.611603,Lognac,1
418,44.763667,-0.56166,La Générale,0
419,44.902313,-0.505919,Place Meignan,0
420,44.828238,-0.59358,Xaintrailles,1
421,44.760413,-0.62226,Lycée des Graves (Parking Lycée),0
422,44.778541,-0.697189,Les Chênes,0
423,44.843251,-0.532493,Cours Gambetta,0
424,44.851825,-0.51081,8 Mai1945,0
425,44.807722,-0.556515,Dotézac,0
426,44.821829,-0.56935,Rue de la Réole,1
427,44.825013,-0.612661,Francisco Ferrer,0
428,44.85129,-0.631279,Périnot,0
429,44.885307,-0.654286,Moussa,0
430,44.98343,-0.537653,Gereyme,0
431,44.814006,-0.564877,Barrière de Bègles,0
432,44.814728,-0.553034,Auriac,0
433,44.858338,-0.668003,Le Haillan Rostand (av de Magudas),0
434,44.999319,-0.494336,Mondion,0
435,44.828715,-0.51856,Russel,0
436,44.799665,-0.686439,Beauséjour,0
437,44.852408,-0.487471,Domaine du Gay,0
438,44.856225,-0.602125,Pressensé,1
439,44.827447,-0.568947,Lafontaine,1
440,44.851117,-0.528579,Guyon,0
441,44.865283,-0.612098,R.P.A La Bérengère,0
442,44.825484,-0.56976,Lajarte,1
443,44.920697,-0.502261,La Campanie,0
444,44.828635,-0.602724,Hôpital Pellegrin (entrée Est),1
445,44.846305,-0.633237,Montesquieu,0
446,44.768924,-0.563815,Lalanne,0
447,44.858243,-0.605461,Vélodrome,0
448,44.862638,-0.649135,La Forêt,0
449,44.839339,-0.63323,Président Wilson,0
450,44.79432,-0.580892,Montherlant,0
451,44.81302,-0.622791,Les Erables,0
452,44.854495,-0.599049,Général Leclerc,1
453,44.801506,-0.570755,Jouhaux,0
454,44.81789,-0.603896,E. Vaillant,0
455,44.836865,-0.607407,Square Emile Combes,1
456,44.819464,-0.544179,Cité SNCF,0
457,44.842627,-0.59008,Lachassaigne,1
458,44.828498,-0.557008,Saget,1
459,44.932781,-0.620381,Anita Conti,0
460,44.856522,-0.548445,Lajaunie,1
461,44.787691,-0.645976,Gutenberg,0
462,44.821949,-0.571207,Beautiran,1
463,44.847808,-0.651161,Olympiades,0
464,44.883038,-0.739727,Moulin de Caupian,0
465,44.828774,-0.539662,Dupas,0
466,44.829346,-0.528503,Nougueys,0
467,44.858121,-0.569935,Gaussen,1
468,44.945726,-0.489611,Le Fronton,0
469,44.819123,-0.576408,Bertrand de Goth,1
470,44.885362,-0.608269,Gare de Bruges,0
471,44.948354,-0.616552,Crébadin,0
472,44.835831,-0.640426,Chardons Bleus,0
473,44.811269,-0.563665,Fellonneau,0
474,44.83665,-0.605974,Verte,1
475,44.916229,-0.634572,Lycée Jean Monnet,0
476,44.839272,-0.63334,Président Wilson,0
477,44.999064,-0.493546,Mondion,0
