stop_I,lat,lon,name,city_center
777,49.47444,6.04038,"Tétange, Duerf",0
778,49.47751,6.03499,"Tétange, Gare",0
779,49.58329,6.13656,"Howald, Moureschanz",0
780,49.47195,6.03879,"Tétange, Um Haff",0
781,49.58034,6.14599,"Howald, Minsbësch",0
782,49.57879,6.1276,"Gasperich/Howald, P&R Howald",0
783,49.57681,6.13535,"Howald, Op der Stirzel",0
784,49.57907,5.95907,"Schouweiler, Binzeriech",0
785,49.64671,5.95696,Wandhaff,0
786,49.65548,6.25068,"Niederanven, Op de Wolleken",0
787,49.58259,5.96108,"Schouweiler, Bei der Schoul",0
788,49.65048,6.25232,"Niederanven, Routscheed",0
789,49.58104,5.95102,"Schouweiler, Schéiferwee",0
790,49.64915,6.25983,"Niederanven, Millen",0
791,49.58523,5.95592,"Schouweiler, Belair",0
792,49.65122,6.25686,"Niederanven, Minsbecherstrooss",0
793,49.65294,6.26203,"Niederanven, Geisfeld",0
794,49.65152,6.25475,"Niederanven, Laach",0
798,49.57829,6.14756,"Howald, Waassertuerm",0
799,49.58526,6.13889,"Howald, 9 Mai 1944",0
800,49.62073,6.18231,"Cents, Waassertuerm",0
801,49.57828,5.94672,"Schouweiler, Kastill",0
802,49.5347,6.14463,"Crauthem, Beim Schlass",0
803,49.58128,5.95834,"Schouweiler, Kiirch",0
804,49.53719,6.14534,"Crauthem, Am Gruef",0
805,49.57352,5.96014,"Schouweiler, Gare",0
806,49.57888,6.13366,"Howald, Ronnebësch",0
807,49.58752,5.95427,"Schouweiler, Hiel",0
808,49.58831,6.13919,"Howald, Rangwee",0
809,49.61159,6.15165,"Cents, Nic Rollinger",1
810,49.62073,6.17425,"Cents, Paul Albrecht",0
811,49.61116,6.14322,"Cents, Kéibierg-I.N.S.",1
812,49.61529,6.15994,"Cents, Kierch",1
813,49.61386,6.15407,"Cents, Tawioun",1
814,49.61763,6.16952,"Cents, Trèves",0
815,49.61253,6.15621,"Cents, Pommiers",1
816,49.61714,6.16552,"Cents, Robert Bruch",0
817,49.75157,6.20497,Schmët,0
818,49.6169,6.15893,"Cents, Jules Salentiny",1
829,49.56238,6.10809,"Kockelscheuer, Kräizhaff",0
830,49.57323,6.11322,"Kockelscheuer, Camping",0
831,49.55945,6.10875,"Kockelscheuer, Plateau",0
832,49.56537,6.10854,"Kockelscheuer, Patinoire",0
833,49.55544,6.10638,"Kockelscheuer, Poudrerie",0
835,49.73438,6.23267,"Godbrange, Bei der Kiirch",0
837,49.51898,6.07606,"Fennange, Am Duerf",0
838,49.51968,6.08304,"Fennange, Rue des Champs",0
841,49.52129,6.04811,"Bergem, Raedelsboesch",0
845,49.52409,6.04148,"Bergem, Centre",0
848,49.51934,6.0457,"Bergem, Blummestrooss",0
853,49.69429,6.00092,"Roodt/Bour, Bréck",0
867,49.52758,6.03617,"Bergem, Steebréckerwee",0
880,49.52231,6.0429,"Bergem, Am Haff",0
881,49.52394,6.04039,"Bergem, Beim Nëssert",0
890,49.69092,6.17206,Asselscheuer/Uesselscheier,0
891,49.55017,6.31646,Rolling/Bous,0
892,49.6027,5.87641,"Clemency, Eescherwee",0
893,49.59038,5.87934,"Clemency, Breedewee",0
894,49.59502,5.88072,"Clemency, Schwemm",0
895,49.60541,5.87811,"Clemency, Schock",0
899,49.59889,5.87331,"Clemency, Gemeng",0
900,49.59793,5.88508,"Clemency, Féngegerbierg",0
901,49.59462,5.87405,"Clemency, Ieweschtgaass",0
903,49.59453,5.87745,"Clemency, Henn",0
917,49.76865,6.11026,"Pettingen, Barriär",0
920,49.77038,6.10735,"Pettingen, Schlass",0
924,49.64708,5.8907,"Sterpenich, rue du Duché",0
925,49.64087,6.13676,"Luxembourg, Chingiz Aitmatov",0
927,49.63883,6.14422,"Dommeldange, Parc de l'Europe",0
929,49.63646,6.14375,"Dommeldange, Van der Meulen",0
931,49.63442,6.13946,"Dommeldange, Sidney Thomas",0
939,49.62259,6.18513,"Neudorf, Kalchesbruck",0
940,49.6229,6.16427,"Neudorf, Huesegrëndchen",0
942,49.62122,6.16169,"Neudorf, Kierch",0
943,49.62351,6.16845,"Neiduerf, Kapell",0
944,49.62367,6.17729,"Neudorf/Weimershof, Fierschterhaus",0
945,49.62551,6.1659,"Neudorf, Carrières",0
947,49.61716,6.15184,"Neudorf/Weimershof, Hierzekrëpp",1
952,49.63513,6.13424,"Dommeldange, Emile Metz",0
953,49.63339,6.13692,"Dommeldange, Gare",0
