stop_I,lat,lon,name,city_center
433,50.063703,14.408816,Plzeňka,1
434,50.068518,14.406498,Na Knížecí,1
435,50.071805,14.404227,Anděl,1
436,50.073072,14.441487,Jana Masaryka,1
437,50.071887,14.447815,Krymská,1
438,50.071229,14.451374,Ruská,1
439,50.069033,14.454877,Vršovické náměstí,1
440,50.068066,14.45947,Čechovo náměstí,1
441,50.067864,14.458236,Čechovo náměstí,1
442,50.069156,14.454219,Vršovické náměstí,1
443,50.07166,14.451272,Ruská,1
444,50.071981,14.446994,Krymská,1
445,50.073512,14.440681,Jana Masaryka,1
446,50.075008,14.435996,Náměstí Míru,1
447,50.075541,14.430593,I. P. Pavlova,1
448,50.075689,14.422431,Štěpánská,1
449,50.075901,14.419611,Karlovo náměstí,1
450,50.072431,14.407203,Zborovská,1
451,50.071953,14.402807,Anděl,1
452,50.072239,14.392434,Bertramka,1
453,50.071635,14.387419,U Zvonu,1
454,50.070583,14.379141,Klamovka,1
455,50.070122,14.371092,Kavalírka,0
456,50.069603,14.362013,Kotlářka,0
457,50.068461,14.353423,Poštovka,0
458,50.068101,14.346781,Hotel Golf,0
459,50.067864,14.340385,Vozovna Motol,0
460,50.068172,14.459035,Čechovo náměstí,1
461,50.076676,14.490483,Vinice,1
462,50.076881,14.494722,Solidarita,0
463,50.077281,14.50108,Zborov - Strašnické divadlo,0
464,50.077601,14.505915,Nové Strašnice,0
465,50.077821,14.511353,Černokostelecká,0
466,50.077508,14.518453,Depo Hostivař,0
467,50.077183,14.525236,Malešická továrna,0
468,50.076139,14.530668,Na Homoli,0
469,50.074379,14.532195,Ústřední dílny DP,0
470,50.074656,14.532419,Ústřední dílny DP,0
471,50.076309,14.530405,Na Homoli,0
472,50.077143,14.526592,Malešická továrna,0
473,50.077551,14.519073,Depo Hostivař,0
474,50.077884,14.510649,Černokostelecká,0
475,50.077605,14.504978,Nové Strašnice,0
476,50.077311,14.500309,Zborov - Strašnické divadlo,0
477,50.076888,14.493828,Solidarita,0
478,50.078356,14.470795,Želivského,1
479,50.078142,14.466455,Olšanské hřbitovy,1
480,50.077919,14.461516,Flora,1
481,50.08249,14.457466,Olšanské náměstí,1
482,50.083918,14.45371,Lipanská,1
483,50.085092,14.444493,Husinecká,1
484,50.086084,14.435113,Hlavní nádraží,1
485,50.077965,14.417949,Myslíkova,1
486,50.076145,14.413999,Jiráskovo náměstí,1
487,50.07625,14.414157,Jiráskovo náměstí,1
488,50.078171,14.419048,Myslíkova,1
489,50.085695,14.435927,Hlavní nádraží,1
490,50.084929,14.445355,Husinecká,1
491,50.084009,14.453156,Lipanská,1
492,50.08245,14.457737,Olšanské náměstí,1
493,50.122074,14.451223,Hercovka,1
494,50.120331,14.438881,Nad Trojou,1
495,50.116179,14.433116,Trojská,1
496,50.109909,14.43749,Nádraží Holešovice,1
497,50.104401,14.431911,Výstaviště Holešovice,1
498,50.102401,14.432718,Veletržní palác,1
499,50.099168,14.433215,Strossmayerovo náměstí,1
500,50.096323,14.431298,Nábřeží Kapitána Jaroše,1
501,50.094049,14.416889,Čechův most,1
502,50.087977,14.404327,Malostranské náměstí,1
503,50.085659,14.404174,Hellichova,1
504,50.081678,14.404443,Újezd,1
505,50.07797,14.40412,Švandovo divadlo,1
506,50.075886,14.403977,Arbesovo náměstí,1
507,50.104922,14.450025,U Průhonu,1
508,50.107826,14.447078,Ortenovo náměstí,1
509,50.10818,14.439996,Nádraží Holešovice,1
510,50.09167,14.427539,Dlouhá třída,1
511,50.088785,14.430022,Náměstí Republiky,1
512,50.07288,14.433223,Bruselská,1
