stop_I,lat,lon,name,city_center
7617,41.932452,12.468288,TIZIANO/XVII OLIMPIADE,0
7618,41.9328,12.466783,PINTURICCHIO,0
7619,41.930513,12.464628,MANCINI,0
7620,41.929889,12.468292,CARRACCI,0
7621,41.92886,12.468789,FLAMINIA/RENI,0
7622,41.923784,12.470864,FLAMINIA/FRACASSINI,1
7623,41.920333,12.472244,FLAMINIA/BELLE ARTI,1
7624,41.915444,12.474265,MINISTERO MARINA,1
7625,41.877355,12.440352,CASALETTO,0
7626,41.877106,12.442217,GIANICOLENSE/COLLI PORTUENSI,0
7627,41.874495,12.446714,S. GIOVANNI DI DIO,0
7628,41.871349,12.449882,GIANICOLENSE/RAVIZZA,0
7629,41.870456,12.455344,GIANICOLENSE/SAN CAMILLO (H),0
7630,41.872161,12.460261,GIANICOLENSE/PONTE BIANCO,1
7631,41.873449,12.465748,STAZ.NE TRASTEVERE,1
7632,41.876677,12.465778,TRASTEVERE/PASCARELLA,1
7633,41.880702,12.467265,IPPOLITO NIEVO,1
7634,41.883128,12.469188,TRASTEVERE/BERNARD. DA FELTRE,1
7635,41.884961,12.470762,TRASTEVERE/MIN. P. ISTRUZIONE,1
7636,41.887591,12.472988,TRASTEVERE/MASTAI,1
7637,41.890154,12.474408,BELLI,1
7638,41.892511,12.474864,ARENULA/MIN. G. GIUSTIZIA,1
7639,41.892197,12.474523,ARENULA/MIN. GIUSTIZIA,1
7640,41.889975,12.47417,BELLI,1
7641,41.886857,12.472203,TRASTEVERE/MASTAI,1
7642,41.88473,12.470346,TRASTEVERE/MIN. P.ISTRUZIONE,1
7643,41.883111,12.468999,TRASTEVERE/BERNARD. DA FELTRE,1
7644,41.880411,12.466927,IPPOLITO NIEVO,1
7645,41.876917,12.465649,TRASTEVERE/PASCARELLA,1
7646,41.873237,12.465054,STAZ.NE TRASTEVERE,1
7647,41.871967,12.459819,GIANICOLENSE/PONTE BIANCO,1
7648,41.870541,12.454899,GIANICOLENSE/SAN CAMILLO (H),0
7649,41.871698,12.449981,GIANICOLENSE/RAVIZZA,0
7650,41.874845,12.446471,S. GIOVANNI DI DIO,0
7651,41.87726,12.44191,GIANICOLENSE/COLLI PORTUENSI,0
7652,41.877449,12.440726,CASALETTO,0
7653,41.8652,12.484495,PULLINO/LUIGGI,1
7654,41.885202,12.56287,TOR DE' SCHIAVI/GERANI,0
7655,41.885278,12.562723,TOR DE' SCHIAVI/GERANI,0
7658,41.874135,12.48026,OSTIENSE/CONCIATORI,1
7659,41.967295,12.533735,BASEGGIO,0
7660,41.967005,12.533982,BASEGGIO,0
7661,41.9669,12.533756,BASEGGIO,0
7664,41.903394,12.573756,TOGLIATTI/STAZIONE (FL2),0
7665,41.903561,12.574507,TOGLIATTI/STAZIONE (FL2),0
7666,41.937803,12.469698,RIANO,0
7667,41.959022,12.545037,ANTAMORO G./CASTELLANI,0
7668,41.957628,12.549733,NICCODEMI/SIMONGINI,0
7669,41.955208,12.548732,NICCODEMI/GUERRINI,0
7670,41.953119,12.550847,FRACCHIA/BACCHELLI,0
7671,41.95997,12.548438,SIMONGINI,0
7672,41.955667,12.549018,NICCODEMI/BACCHELLI,0
7673,41.957055,12.549656,NICCODEMI/BACCINI,0
7674,41.960597,12.547764,SIMONGINI/BUFALOTTA,0
7675,41.899123,12.462577,P.ZA DELLA ROVERE,1
7676,41.873656,12.56928,TOGLIATTI/CASILINA,0
7677,41.879055,12.698872,BOTTIDDA/LURAS,0
7678,41.876244,12.521099,ALBERONE,0
7679,41.931944,12.627944,OLIVETTI,0
7680,41.931702,12.631253,PERONI,0
7681,41.934385,12.634878,PERONI/GABRIELLI,0
7682,41.936219,12.638554,PERONI/BUZZARI,0
7683,41.936217,12.633556,PERONI/DESIO,0
7684,41.933501,12.630453,PERONI/IPPOLITO,0
7685,41.931917,12.627019,OLIVETTI,0
7686,41.900658,12.500118,TERMINI (MA-MB-FS),1
7687,41.998548,12.43419,GIUSTINIANA/TRAMBUSTI,0
7688,41.999402,12.431514,GIUSTINIANA/BARDUZZI,0
7689,41.99912,12.43166,GIUSTINIANA/BARDUZZI,0
7690,41.998349,12.434422,GIUSTINIANA/TRAMBUSTI,0
7691,41.787275,12.475357,CHIARINI/KEATON,0
7692,41.766582,12.470452,ALESSANDRINI/DEL PORTILLO,0
7693,41.766251,12.471628,ALESSANDRINI,0
7694,41.765825,12.473107,ALESSANDRINI/DINA,0
7695,41.765824,12.473621,ALESSANDRINI/DINA,0
7696,41.766711,12.47069,ALESSANDRINI/DEL PORTILLO,0
7697,41.901441,12.500479,TERMINI (MA-MB-FS),1
7698,41.901507,12.500371,TERMINI (MA-MB-FS),1
7699,41.903118,12.500495,TERMINI (MA-MB-FS),1
7700,41.86828,12.616812,TORRENOVA/FUMAGALLI,0
7701,41.91366,12.474313,GIANTURCO,1
7702,41.865876,12.487255,PERSICO,1
7703,41.803326,12.46715,CALVINO,0
7704,41.801256,12.472672,MORAVIA,0
7705,41.801697,12.46936,MORAVIA/VALERI,0
7706,41.803153,12.467463,CALVINO,0
7707,41.850514,12.590905,CIAMARRA/RUFFO,0
7708,41.85908,12.630578,POLICLINICO/TOR VERGATA (H),0
7709,41.85908,12.630395,POLICLINICO/TOR VERGATA (H),0
7710,41.842271,12.587475,ANAGNINA (MA),0
7711,41.842222,12.587547,ANAGNINA (MA),0
7712,41.898276,12.439399,AURELIA/S. CARLO (H),0
7713,41.842361,12.5873,ANAGNINA (MA),0
7714,41.80007,12.43377,GUGLIELMI,0
7715,41.79944,12.432847,GUGLIELMI/PRINI,0
7716,41.798742,12.430827,GUGLIELMI/CAVACEPPI,0
7717,41.796937,12.431092,CAVACEPPI,0
7718,41.799458,12.43347,GUGLIELMI/PRINI,0
7719,41.800302,12.434694,GUGLIELMI,0
7720,41.901572,12.386761,BONDI/CIV. 150B,0
7721,41.914395,12.473762,GIANTURCO,1
7722,41.725031,12.518887,FONTEGRECA,0
7723,41.724248,12.520765,BISACCIA/CAPODRISE,0
7724,41.901664,12.500124,TERMINI (MA-MB-FS),1
7728,41.97681,12.491102,QUARTO PEPERINO/FILACCIANO,0
7729,41.980389,12.486138,QUARTO PEPERINO/JONAS EDWARD SALK,0
7730,41.980309,12.485697,QUARTO PEPERINO/JONAS EDWARD SALK,0
7731,41.976877,12.491927,QUARTO PEPERINO/FILACCIANO,0
7732,41.919192,12.434591,EUGENIO FRATE,0
7735,41.86798,12.468006,MARCONI/P.ZA DELLA RADIO,1
7736,41.86856,12.468302,MARCONI/P.ZA DELLA RADIO,1
7737,41.896876,12.386065,PANE A.,0
7738,41.936317,12.383434,CASAL DEL MARMO/USSEGLIO,0
7739,41.935741,12.383074,CASAL DEL MARMO/USSEGLIO,0
7740,41.932428,12.383148,AROLA,0
7741,41.93074,12.395333,ROSI,0
7743,41.844676,12.586947,GIUDICE/VIOLA,0
7744,41.845207,12.586802,GIUDICE/VIOLA,0
7745,41.973174,12.460368,GROTTAROSSA/CRESCENZA,0
7746,41.934626,12.458634,BOSELLI,0
7747,41.873261,12.363739,CASALE LUMBROSO/SOLARI,0
7748,41.798859,12.445729,CORTESE/MALLOZZI,0
7749,41.777347,12.541853,SANTUARIO DIVINO AMORE,0
7750,41.776011,12.545068,ARDEATINA/DIVINO AMORE,0
7751,41.791226,12.535805,ARDEATINA/POGGI,0
7752,41.788447,12.53701,ARDEATINA/S. FELICOLA,0
7753,41.786,12.537347,ARDEATINA/TERENZI,0
7754,41.78608,12.537503,ARDEATINA/TERENZI,0
7755,41.788645,12.537029,ARDEATINA/S. FELICOLA,0
7756,41.791581,12.535764,ARDEATINA/POGGI,0
7761,41.730825,12.565222,ARDEATINA/S. FUMIA,0
7762,41.736265,12.562701,ARDEATINA/SPREGAMORE,0
7763,41.742733,12.561931,ARDEATINA/FOSSO FALCOGNANA,0
7764,41.742241,12.561859,ARDEATINA/FOSSO FALCOGNANA,0
7768,41.911834,12.475731,P.LE FLAMINIO (MA),1
7769,41.911856,12.475256,P.LE FLAMINIO (MA),1
7770,41.91215,12.475683,FLAMINIO,1
7771,41.879348,12.496189,PORTA S. SEBASTIANO/NUMA POMPILIO,1
7772,41.949874,12.37554,SAN BASILIDE,0
7773,41.911442,12.383445,MAGLIANELLA/CIVICO 295,0
7774,41.911389,12.383659,MAGLIANELLA/CIVICO 295,0
7775,41.949922,12.377638,S. MARTIRI SELVA CANDIDA/RISERVA GRANDE,0
7776,41.909681,12.530301,STAZ.NE TIBURTINA (MB),0
7777,41.957772,12.456872,ORIOLO ROMANO/CASSIA,0
7778,41.808944,12.333619,EIFFEL/FIERA DI ROMA,0
7779,41.807326,12.335473,EIFFEL/COMMERCITY,0
7780,41.809082,12.334194,EIFFEL,0
7781,41.794242,12.462882,CHIARINI/LENNON,0
7782,41.793846,12.462243,LENNON/CHIARINI,0
7783,41.754175,12.37123,FRANCHETTI/WOLF FERRARI,0
7784,41.75419,12.37095,FRANCHETTI/WOLF FERRARI,0
7785,42.00479,12.499997,TIBERINA/DAVANZO,0
7786,42.00743,12.501528,TIBERINA/TARANO,0
7787,42.010216,12.50218,TIBERINA/CIV 150,0
7788,42.029273,12.50616,TIBERINA/TOFFIA,0
7789,42.00998,12.501986,TIBERINA/CIV 150,0
7790,42.007186,12.501183,TIBERINA/TARANO,0
7791,42.004625,12.499755,TIBERINA/DAVANZO,0
7792,41.925257,12.479494,ARCHIMEDE/MARTELLI,1
7793,41.816929,12.461941,COLOMBO/PACIFICO,0
7794,41.816428,12.462197,COLOMBO/PACIFICO,0
7795,41.899028,12.670609,MAZZOLARI/ROMERO,0
7796,41.901805,12.672122,CORTI/GORGA,0
7797,41.903881,12.672743,CORTI/OLIBONI,0
7798,41.906826,12.669212,TONINO BELLO,0
7799,41.903479,12.672882,CORTI/OLIBONI,0
7800,41.902201,12.672705,CORTI/GORGA,0
7801,41.892024,12.608203,DELL'OMO/PICCOLA LOURDES,0
7802,41.890469,12.609127,DELL'OMO/CANTONI,0
7803,41.889429,12.607615,CISTERNOLA/CANTONI,0
7804,41.887288,12.608097,CISTERNOLA/BINDA,0
7805,41.884952,12.610074,FOSSO DI TOR TRE TESTE,0
7806,41.887044,12.611596,VARIOLA,0
7807,41.889426,12.61009,DELL'OMO/CASALE,0
7808,41.8927,12.606429,MURACCIO DI RISCHIARO,0
7809,41.927735,12.388683,AZZANO D'ASTI,0
7810,41.928105,12.387838,GRONDONA,0
7811,41.868992,12.377889,PESCACCIO/CIV 89,0
7812,41.868784,12.377167,PESCACCIO/CIV 89,0
7813,41.950073,12.549054,CAPUANA/FUCINI,0
7814,41.954678,12.544918,BUFALOTTA/BRACCO,0
7815,41.955441,12.545212,BUFALOTTA/BRACCO,0
7816,41.943654,12.383229,LUZZANA,0
7817,41.893654,12.403657,VAL CANNUTA/AGO,0
7818,41.892526,12.401528,AGO/VAL CANNUTA,0
7819,41.893765,12.403822,VAL CANNUTA/AGO,0
7820,41.784499,12.472046,VALLERANO/MILLOS,0
7821,41.930258,12.426699,PINETA SACCHETTI/GEMELLI (H),0
7822,41.922699,12.421801,BATTISTINI/SUOR CELESTINA DONATI,0
7823,41.902095,12.481369,S. CLAUDIO,1
7824,41.920859,12.522757,LANCIANI/BOLDETTI,0
7825,41.891608,12.66727,PONTE DI NONA/PRENESTINA,0
7826,41.9031,12.660564,CHIODELLI/PONTE DI NONA,0
