stop_I,lat,lon,name,city_center
3626,42.403193,-83.198623,GREENFIELD & KEELER,0
3627,42.404732,-83.199051,GREENFIELD & MIDLAND,0
3628,42.405286,-83.198806,GREENFIELD & MIDLAND,0
3629,42.406574,-83.199173,GREENFIELD & PILGRIM,0
3630,42.407013,-83.198806,GREENFIELD & PILGRIM,0
3631,42.411216,-83.199014,GREENFIELD & FLORENCE,0
3632,42.410098,-83.199381,GREENFIELD & FLORENCE,0
3633,42.411825,-83.199381,GREENFIELD & VERNE,0
3634,42.41381,-83.199454,GREENFIELD & GROVE,0
3635,42.414159,-83.199112,GREENFIELD & GROVE,0
3636,42.415599,-83.199075,MC NICHOLS & GREENFIELD,0
3637,42.415832,-83.199699,MC NICHOLS & GREENFIELD,0
3638,42.417415,-83.199638,GREENFIELD & SANTA MARIA,0
3639,42.41779,-83.199308,GREENFIELD & SANTA MARIA,0
3640,42.419436,-83.202451,OUTER DR & FORRER,0
3641,42.419168,-83.202451,OUTER DR & FORRER,0
3642,42.419597,-83.199308,GREENFIELD & W.OUTER DR.,0
3643,42.41907,-83.199601,GREENFIELD & W. OUTER DR.,0
3644,42.419535,-83.199748,OUTER DR & GREENFIELD,0
3645,42.421323,-83.199406,GREENFIELD & THATCHER,0
3646,42.420626,-83.199675,GREENFIELD & THATCHER,0
3647,42.423023,-83.19943,GREENFIELD & CURTIS,0
3648,42.422611,-83.199773,GREENFIELD & CURTIS,0
3649,42.424928,-83.19954,GREENFIELD & PICKFORD,0
3650,42.424561,-83.199858,GREENFIELD & PICKFORD,0
3651,42.426404,-83.199956,GREENFIELD & MARGARETA,0
3652,42.426726,-83.199626,GREENFIELD & MARGARETA,0
3653,42.428211,-83.200054,GREENFIELD & CLARITA,0
3654,42.428595,-83.199712,GREENFIELD & CLARITA,0
3655,42.430026,-83.200079,Greenfield & 7 Mile,0
3656,42.4305,-83.199736,Greenfield & 7 Mile,0
3657,42.430339,-83.200262,7 MILE & GREENFIELD,0
3658,42.430071,-83.199651,7 MILE & GREENFIELD,0
3659,42.431788,-83.200152,GREENFIELD & CAMBRIDGE,0
3660,42.43211,-83.199834,GREENFIELD & CAMBRIDGE,0
3661,42.433998,-83.200018,GREENFIELD & VASSAR,0
3662,42.433676,-83.200348,GREENFIELD & VASSAR,0
3663,42.435313,-83.200287,GREENFIELD & ST MARTINS,0
3664,42.435805,-83.199944,GREENFIELD & ST MARTINS,0
3665,42.437119,-83.200446,GREENFIELD & PEMBROKE,0
3666,42.437522,-83.200128,GREENFIELD & PEMBROKE,0
3667,42.439025,-83.200556,GREENFIELD & FARGO,0
3668,42.439856,-83.200152,GREENFIELD & CHIPPEWA,0
3669,42.440697,-83.200532,GREENFIELD & TROJAN,0
3670,42.441118,-83.200214,GREENFIELD & TROJAN,0
3671,42.441377,-83.200519,GREENFIELD & JAMES COUZENS,0
3672,42.442495,-83.201755,JAMES COUZENS & WINTHROP,0
3673,42.442728,-83.200116,GREENFIELD & JAMES COUZENS,0
3674,42.444409,-83.200642,GREENFIELD & 8 MILE,0
3675,42.444919,-83.200324,GREENFIELD & 8 MILE,0
3676,42.343368,-83.203642,WARREN & ST MARYS,0
3677,42.343637,-83.202922,WARREN & MANSFIELD,0
3678,42.343368,-83.199843,WARREN & FORRER,0
3679,42.343637,-83.19922,WARREN & MONTROSE,0
